data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3;;;;;;;;;;;;;;;;;;;;
9499116,710,SAF17625,17625,18 September 2022,2022,1,Riots,Mob violence,Rioters (South Africa),Vigilante Group (South Africa),5,Civilians (South Africa),,7,57,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg,-26.2023,28.0436,1,Daily News (South Africa),National,On 18 September 2022, a mob assaulted a man after witnessing him and two other suspects robbing the cellphones of two people in Johannesburg (City of Johannesburg, Gauteng). The other two men accused of robbery fled the scene. Police rescued the suspect and took him to the hospital. [size=no report],0,1664231916,ZAF;;;;;;;;;;;;;;;;;;;;
9498982,710,SAF17624,17624,17 September 2022,2022,1,Riots,Mob violence,Rioters (South Africa),Vigilante Group (South Africa),5,Civilians (Zimbabwe),Civilians (Mozambique); Migrants (Mozambique); Civilians (Malawi); Migrants (Malawi),7,57,Southern Africa,South Africa,Limpopo,Vhembe,Makhado,Elim,-23.1597,30.0604,2,Chronicle (Zimbabwe); GroundUp; Zim Eye,National-Regional,On 17 September 2022, a mob burnt to death three Zimbabwe nationals accused of stealing cables and solar panels at Chavani village near Elim (Makhado, Vhembe, Limpopo). Rioters forcefully removed Zimbabwean, Mozambican, and Malawian migrants from their houses and assaulted a migrant. Police rescued the victim and his family and took him to the hospital. About 200 immigrants fled the community. [size=no report],3,1664231915,ZAF;;;;;;;;;;;;;;;
9498985,710,SAF17640,17640,17 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,GroundUp; Mail & Guardian (South Africa); Daily News (South Africa),National,On 17 September 2022, hundreds of protesters organized by Cannabis Mass Action gathered outside the Union Buildings in Pretoria (City of Tshwane, Gauteng), calling for the legalization of cannabis. [size=hundreds],0,1664231915,ZAF;;;;;;;;;;;;;;;;;;
9499115,710,SAF17641,17641,17 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Daily News (South Africa),National,On 17 September 2022, protesters organized by Cannabis Mass Action gathered outside the Parliament in Cape Town (City of Cape Town, Western Cape), calling for the legalization of cannabis. [size=no report],0,1664231916,ZAF;;;;;;;;;;;;;;;;;;;;
9489382,710,SAF17577,17577,16 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),IFP: Inkatha Freedom Party,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Randburg,-26.0941,28.0012,1,News24 (South Africa); EWN,National,On 16 September 2022, hundreds of IFP members marched to City Press offices in Johannesburg - Randburg (City of Johannesburg, Gauteng) in a demonstration against the newspapers editor-in-chiefs columns about IFP founder. [size=hundreds],0,1663620420,ZAF;;;;;;;;;;;;;;;;;;;
9489631,710,SAF17606,17606,16 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Mpumalanga,Ehlanzeni,City of Mbombela,Hazyview,-25.044,31.1277,2,Laevelder Lowvelder,Subnational,On 16 September 2022, Shabalala residents blocked (means unspecified) roads leading to the Kruger National Park near Hazyview (City of Mbombela, Ehlanzeni, Mpumalanga), demanding better roads and water supply. The demonstration was ongoing for about a week. [size=no report],0,1663620420,ZAF;;;;;;;;;;;;;;;;;;;;
9498984,710,SAF17638,17638,16 September 2022,2022,1,Riots,Violent demonstration,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,Gauteng,Sedibeng,Lesedi,Heidelberg,-26.4972,28.3591,1,Sedibeng Star; Daily Sun (South Africa),Subnational-National,On 16 September 2022, Ratanda residents held a demonstration in Heidelberg (Lesedi, Sedibeng, Gauteng) against power cuts. Rioters looted trucks, robbed truck drivers, and looted and vandalized shops. Police arrested twelve suspects. [size=no report],0,1664231915,ZAF;;;;;;;;;;;;;;;;;;;
9499100,710,SAF17639,17639,16 September 2022,2022,1,Riots,Violent demonstration,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,KwaZulu-Natal,Zululand,uPhongolo,Pongola,-27.3781,31.619,2,Citizen (South Africa),National,On 16 September 2022, Pongola residents barricaded the N2 with burning tires and torched a truck near Pongola (uPhongolo, Zululand, KwaZulu-Natal) after a truck crashed into a van transporting children and claimed 21 lives. [size=no report],0,1664231916,ZAF;;;;;;;;;;;;;;;;;;;;
9499114,710,SAF17627,17627,16 September 2022,2022,1,Riots,Mob violence,Rioters (South Africa),Zulu Ethnic Group (South Africa),5,Rioters (South Africa),Zulu Ethnic Group (South Africa); Police Forces of South Africa (1994-),5,55,Southern Africa,South Africa,KwaZulu-Natal,Zululand,Nongoma,Nongoma,-27.9,31.65,1,Daily News (South Africa),National,On 16 September 2022, members of a Zulu royal family supporting Prince Simakade clashed with a group supporting King Misuzulu during a dispute over the use of the eNyokeni royal palace in Nongoma (Zululand, KwaZulu-Natal). Police fired pepper spray to disperse the crowd. [size=no report],0,1664231916,ZAF;;;;;;;;;;;;;;;;;;;
9499125,710,SAF17616,17616,16 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),Labour Group (South Africa); ANCYL: African National Congress Youth League,6,,,0,60,Southern Africa,South Africa,Northern Cape,Frances Baard,Sol Plaatje,Kimberley,-28.7333,24.7667,1,Diamond Fields Advertiser,National,On 16 September 2022, ANCYL members marched to the Premiers Office in Kimberley (Sol Plaatje, Frances Baard, Northern Cape), demanding jobs and business opportunities for young people. Protesters also called for support to local small, medium, and micro enterprises (SMMEs) and investors. [size=no report],0,1664231916,ZAF;;;;;;;;;;;;;;;;;;;
9499143,710,SAF17637,17637,16 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,Ekurhuleni,Ekurhuleni,Brakpan,-26.2366,28.3694,1,GroundUp,National,On 16 September 2022, community members shut down the Geluksdal Secondary School in Brakpan (Ekurhuleni, Gauteng), calling for the principal and a School Governing Board members resignation over allegations of race-based gang violence and lack of discipline at the school. [size=no report],0,1664231916,ZAF;;;;;;;;;;;;;;;;;;;;
9499148,710,SAF17617,17617,16 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),NUPSAW: National Union of Public Service and Allied Workers; Labour Group (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg,-26.2023,28.0436,1,GroundUp,National,On 16 September 2022, NUPSAW-led workers marched to the Gauteng Department of Health in Johannesburg (City of Johannesburg, Gauteng), calling for fixed employment. [size=hundreds],0,1664231916,ZAF;;;;;;;;;;;;;;;;;;;
9489383,710,SAF17578,17578,15 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),Labour Group (South Africa),6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Durban,-29.8579,31.0292,1,Citizen (South Africa); Daily News (South Africa),National,On 15 September 2022, striking eThekwinis Water and Sanitation workers blocked roads with municipal cars in Durban (eThekwini, KwaZulu-Natal) in a demonstration against overtime cuts. [size=no report],0,1663620420,ZAF;;;;;;;;;;;;;;;;;;;
9489384,710,SAF17580,17580,15 September 2022,2022,1,Protests,Protest with intervention,Protesters (South Africa),Students (South Africa),6,Police Forces of South Africa (1994-),,1,16,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Alexandra,-26.1167,28.1,1,Daily News (South Africa); Times (South Africa); Sowetan (South Africa),National,On 15 September 2022, Realogile High School students held a demonstration in Johannesburg - Alexandra (City of Johannesburg, Gauteng), calling for security at the school after a student stabbed the deputy principal. Protesters marched to nearby schools and mobilized students to join the protest. Police dispersed (means unspecified) the crowd. [size=no report],0,1663620420,ZAF;;;;;;;;;;;;;;;;;;
9489557,710,SAF17605,17605,15 September 2022,2022,2,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,Daily News (South Africa),National,Around 15 September 2022 (as reported), Kungwini Residence Alliance members marched to Tshwane House in Pretoria (City of Tshwane, Gauteng) against water and electricity shortages. [size=no report],0,1663620420,ZAF;;;;;;;;;;;;;;;;;;;;
9489584,710,SAF17603,17603,15 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Soweto,-26.2667,27.8667,1,EWN,National,On 15 September 2022, Eldorado Park residents camped outside the police station in Johannesburg - Soweto (City of Johannesburg, Gauteng) against gang violence for the third day. [size=no report],0,1663620420,ZAF;;;;;;;;;;;;;;;;;;;;
9489588,710,SAF17604,17604,15 September 2022,2022,1,Riots,Violent demonstration,Rioters (South Africa),,5,Civilians (South Africa),Taxi Drivers (South Africa),7,57,Southern Africa,South Africa,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,Gqeberha,-33.918,25.5701,1,GroundUp,National,On 15 September 2022, Westville informal settlement residents barricaded Mission Road with a stormwater pipe in Gqeberha (Nelson Mandela Bay, Eastern Cape), demanding houses. Rioters torched a truck and a bakkie. A taxi driver died and two passengers got injured after his car crashed into the barricade. [size=no report],1,1663620420,ZAF;;;;;;;;;;;;;;;;;;;;
9499298,710,SAF17623,17623,15 September 2022,2022,1,Riots,Mob violence,Rioters (South Africa),Vigilante Group (South Africa),5,Civilians (South Africa),,7,57,Southern Africa,South Africa,Limpopo,Vhembe,Makhado,Mpheni,-23.1461,30.0676,1,Zoutnet,Subnational,On 15 September 2022, a mob assaulted and killed a suspect of killing a tavern owner at Mpheni (Makhado, Vhembe, Limpopo). The crowd torched the house and car of another suspect. [size=no report],1,1664231916,ZAF;;;;;;;;;;;;;;;;;;;;
9489390,710,SAF17602,17602,14 September 2022,2022,1,Riots,Violent demonstration,Rioters (South Africa),Students (South Africa),5,Police Forces of South Africa (1994-),Private Security Forces (South Africa),1,15,Southern Africa,South Africa,Limpopo,Capricorn,Polokwane,Mankweng,-23.8838,29.7056,1,Daily News (South Africa); SABC News; Citizen (South Africa); Herald (South Africa); Polokwane Review; GardaWorld; Times (South Africa); News24 (South Africa); George Herald (South Africa),Other-Subnational,On 14 September 2022, University of Limpopo students torched several buildings, damaged vehicles, and barricaded roads with burning tires and stones in Mankweng (Polokwane, Capricorn, Limpopo) against non-payment of accommodation allowances. Demonstrators clashed with the police and security guards. [size=no report],0,1663620420,ZAF;;;;;;;;;;;;
9489554,710,SAF17593,17593,14 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Free State,Thabo Mofutsanyane,Dihlabeng,Bethlehem,-28.2333,28.3,1,Daily News (South Africa),National,On 14 September 2022, scores of protesters marched to the Magistrates Court in Bethlehem (Dihlabeng, Thabo Mofutsanyane, Free State), calling for the deportation of undocumented migrants, investigation of corrupt police officers, protection for whistle-blowers, and the resignation of the District police commissioner. [size=scores],0,1663620420,ZAF;;;;;;;;;;;;;;;;;;;;
9489558,710,SAF17592,17592,14 September 2022,2022,1,Riots,Mob violence,Rioters (South Africa),Vigilante Group (South Africa),5,Civilians (South Africa),,7,57,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town - Hanover Park,-33.9833,18.5333,1,Daily News (South Africa),National,On 14 September 2022, a mob assaulted two men accused of killing a young girl in Cape Town - Hanover Park (City of Cape Town, Western Cape). Police rescued the suspects. [size=no report],0,1663620420,ZAF;;;;;;;;;;;;;;;;;;;;
9489585,710,SAF17601,17601,14 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Soweto,-26.2667,27.8667,1,EWN,National,On 14 September 2022, Eldorado Park residents camped outside the police station in Johannesburg - Soweto (City of Johannesburg, Gauteng) against gang violence for the second day. [size=no report],0,1663620420,ZAF;;;;;;;;;;;;;;;;;;;;
9489645,710,SAF17598,17598,14 September 2022,2022,1,Riots,Violent demonstration,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,Limpopo,Capricorn,Polokwane,Polokwane,-23.9045,29.4689,2,Polokwane Review,Subnational,On 14 September 2022, Extension 76 residents barricaded Matlala Road with bottles, burning tires, and rocks near Polokwane (Capricorn, Limpopo) against water shortage. [size=no report],0,1663620421,ZAF;;;;;;;;;;;;;;;;;;;;
9499117,710,SAF17632,17632,14 September 2022,2022,2,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Strand,-34.1069,18.8275,1,Daily News (South Africa),National,Around 14 September 2022 (as reported), Nomzamo residents blocked (means unspecified) roads in Strand (City of Cape Town, Western Cape), calling for water, electricity, and housing. [size=no report],0,1664231916,ZAF;;;;;;;;;;;;;;;;;;;;
9489391,710,SAF17608,17608,13 September 2022,2022,1,Riots,Mob violence,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,Western Cape,Eden,Bitou,Plettenberg Bay,-34.0527,23.3716,1,Daily News (South Africa); GroundUp; Herald (South Africa); Citizen (South Africa),National,On 13 September 2022, Kwanokuthula residents torched and stoned two houses rented by Malawi and Tanzania nationals in Plettenberg Bay (Bitou, Eden, Western Cape). Rioters harassed and prevented foreign nationals from operating their businesses for the second day. No injuries reported. [size=no report],0,1663620420,ZAF;;;;;;;;;;;;;;;;;
9489591,710,SAF17591,17591,13 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Soweto,-26.2667,27.8667,1,GroundUp,National,On 13 September 2022, Eldorado Park residents camped outside the police station in Johannesburg - Soweto (City of Johannesburg, Gauteng) against gang violence. [size=no report],0,1663620420,ZAF;;;;;;;;;;;;;;;;;;;;
9489593,710,SAF17576,17576,13 September 2022,2022,1,Protests,Peaceful protest,Protesters (South Africa),DA: Democratic Alliance,6,,,0,60,Southern Africa,South Africa,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,Gqeberha,-33.918,25.5701,1,Herald (South Africa),Subnational,On 13 September 2022, several DA leaders marched to the Arcadia sports field in Gqeberha (Nelson Mandela Bay, Eastern Cape) against the 2022/2023 ward-based allocations. [size=several],0,1663620420,ZAF;;;;;;;;;;;;;;;;;;;;
