,text,Date,geometry,author_followers,retweets,replies,likes,quote_count,Subjectivity,Polarity,Analysis
132,nisile nina @DistructionB events zase EC anizi tuu kuzo and we are a huge part of your fanbase...first it was the NMMU Shutdown then the CSP Finale and last weekend y'all did not pitch for Camo Night...hay nisile shame...niyageza fokof,2017-12-19,POINT (28.24321685 -31.20384655),2183,1,2,0,0,0.5,0.15,Positive
133,"A noble son of the soil, a Father and a revolutionary gets his PhD today. 

Our friend, Lwando Mdleleni attains his PhD at the tender age of 29.

He's an activist, former SRC President, UWC Football captain for 8 years and currently a coach.

Pamberi nge Chimurenga! https://t.co/5Rr1h0iXfX",2017-12-19,POINT (18.6333173 -33.8902748),1801,59,6,110,8,0.125,0.0,Neutral
134,@mangiliciouz Check the UCT accommodation page. They should have plenty for next year. Good luck.,2017-12-19,POINT (18.4241 -33.9249),14636,0,0,0,0,0.525,0.25,Positive
135,I mean even the commission report said it's not feasible they just creating another problem cause some department budget will have to be cut to make provision for free education #ANC54 #freeeducation #CR17 https://t.co/3l8GvzzIIi,2017-12-19,POINT (27.838987799999998 -26.79845045),1342,0,0,0,0,1.0,1.0,Positive
136,UJ students you heard for yourselves. Let’s do this @UJAPK_SRC https://t.co/VGlyiYqlow,2017-12-19,POINT (27.968098050000002 -26.276138500000002),1050,5,0,12,0,0.41999999999999993,0.18,Positive
137,My wish is to see Mofaya as one of the sponsors for the UJ APK SRC Welcoming Party next year Feb https://t.co/3OlrEM5gGw,2017-12-19,POINT (27.968098050000002 -26.276138500000002),1050,1,0,1,1,0.68125,0.2,Positive
138,@AndileMlondo You are spot on its actually a setup for Ramaphosa to fail. ANC delegates think SAns are fools The ANC will pay heavily in the 2019 elections. Just like the announcement that TVET &amp; University students will gy free education come 2018,2017-12-18,POINT (30.57467225 -25.95821875),123,0,0,1,0,0.0,0.0,Neutral
139,"@totomoses @CassperNyovest He pledged towards our #R1PaysMyFEES initiative.A movement by the students and graduates with aims of raising funds for UNIVERSITY FEES 4 themselves and those around them. You use whatever you have to raise funds, I sell GEMERE via Twitter ( which is Free on MTN) 🙂🙈",2017-12-18,POINT (29.4770012 -23.9162345),5454,8,0,41,0,0.5,0.41666666666666663,Positive
140,@Yfm For him to pay my @AFDA_FilmSchool school fees next year 😢😔😊,2017-12-18,POINT (30.4153464 -30.74080065),4065,0,0,0,0,0.7357142857142858,-0.11785714285714283,Negative
141,For him to pay my @AFDA_FilmSchool school fees next year😊😒😔 https://t.co/9s2xfjDA0M,2017-12-18,POINT (30.4153464 -30.74080065),4065,0,1,1,0,0.48500000000000004,0.12,Positive
142,She did some accounting irregularities with registration at UJ Soweto campus. Is that so? #FraudRenamed https://t.co/gRccOj80d9,2017-12-18,POINT (28.184066 -25.75260515),1055,0,0,0,0,0.4666666666666667,0.16666666666666669,Positive
143,I want to go to school next year. Will I qualify for free education? @PresidencyZA,2017-12-18,POINT (27.87429235 -26.14271175),1571,0,0,1,0,0.8,0.4,Positive
144,"Today I was able to pay the balance on my unisa fees,I can proudly say that I'm graduating come March,second Honours,so grateful to the Most High",2017-12-18,POINT (28.184066 -25.75260515),1772,0,2,3,1,0.5,0.125,Positive
145,the pipe dream of free education will only apply at university of Zumaland. https://t.co/2KGzz3DMTt,2017-12-18,POINT (27.87429235 -26.14271175),4066,0,0,0,0,0.6333333333333333,0.0,Neutral
147,@danielmarven Maybe it's not boring...some of us remembered that there's school fees and uniforms to be paid for in December.,2017-12-18,POINT (27.968098050000002 -26.276138500000002),11189,0,0,1,0,0.6833333333333333,-0.16666666666666666,Negative
148,"@unisa @UniversitySA on the 27 Oct was writing BNU1501, on that day there was a Meter Taxi strike. All road towards to and from OR Tambo were blocked. That resulted us being late, we were about 10-15 and we got there 2mins after the start time and we were denied writing. https://t.co/5LE3mrkGQU",2017-12-18,POINT (28.21708905 -25.997561699999995),283,0,2,0,0,0.6111111111111112,0.011111111111111118,Positive
149,Here's to hoping that whoever wins the #ANC54 #ElectionResults2017 will invest in #tech skills education - supporting the development of #IoT that will benefit all - and make #SouthAfrica a #digital leader on the continent! https://t.co/Eo1FKnKAcr,2017-12-18,POINT (18.83334435 -33.928147949999996),261,2,0,0,0,0.6,0.13333333333333333,Positive
150,"Testimonial-Is your child having trouble with reading, vocabulary or comprehension?Does your child need help improving or passing his/her school subjects?

BOOK YOUR FREE ASSESSMENT TODAY! 👨‍🎓 📖 📚

#Education #Reading #educationmatters #learning #LearnEnglish #CR17 #students https://t.co/UTi8YPuQcU",2017-12-17,POINT (27.968098050000002 -26.276138500000002),49,0,0,1,0,0.5066666666666666,0.2866666666666666,Positive
151,This teacher wore the same outfit  at school for 42yrs. https://t.co/XQm5eYOOJk,2017-12-17,POINT (27.1702925 -25.592959800000003),1307,0,0,0,0,0.0,0.0,Neutral
152,"I like how diverse our startup founders @mlabsa are. #Transdisciplinary is the winning recipe 👌🏽 Meet Russel Luck, Tech Lawyer, UCT short course conductor on Block-chain and co-founder of SwiftLivestock 🙌🏽👇🏽 https://t.co/U1zDg2MtVb",2017-12-17,POINT (18.4961166 -33.8234111),3226,1,1,2,0,0.47477678571428567,-0.08147321428571429,Negative
153,I wish. Still paying school fees. I'm on the #11education journey which is priceless though https://t.co/8tjmSnmOBN,2017-12-17,POINT (18.4241 -33.9249),5477,0,0,0,0,0.44375000000000003,0.23750000000000002,Positive
154,Got a message from my high school accounting teacher. 😢 ❤ very touchy..,2017-12-17,POINT (28.25908195 -25.3806746),3597,0,0,0,0,0.6,0.43333333333333335,Positive
155,@Brendon_Ndlovu @Theo_Dench It’ll only ruin tertiary education if the drastic increase in student intake isnt matched by the same increase in government subsidies. Germany has free education (bcz they can afford as the country is literally debt free) and their universities have kept their reputations,2017-12-17,POINT (28.184066 -25.75260515),1174,1,0,1,0,0.7333333333333334,0.2833333333333334,Positive
156,I agree ... watch Wits expect all the registration fees https://t.co/IQesp38yQd,2017-12-17,POINT (27.87429235 -26.14271175),1852,0,0,0,0,0.0,0.0,Neutral
157,"Student: Quick question . How does a person go about appealing for exclusion?

Me: Hi have you spoken to the Wits SRC?",2017-12-17,POINT (28.1361401 -25.860880649999995),2699,0,0,0,1,0.0,0.0,Neutral
158,"Amen. People are so stupid.  devaluation would happen with influx. Universities have limited capacities so that won’t change. 
Free Education gives everyone a chance so only the brightest people will now be in these capacities. https://t.co/0WeuZoVsy4",2017-12-17,POINT (27.968098050000002 -26.276138500000002),6651,0,0,1,0,0.3333333333333333,0.25,Positive
159,"Amazing: Now that Zuma has announced free university education for the poor you hear some ANC leaders(Zuma critics) saying they don't like university education.

What if Zuma has announced universal basic grant for everyone?... Misanthropes crawling out of the woodwork?",2017-12-17,POINT (18.4241 -33.9249),9123,3,0,0,0,0.0,0.0,Neutral
161,"@Sandyrosey I've been called that for reprimanding burning of university property. Kolisa ""Better Black"" Sinyanya. ❤🔥",2017-12-17,POINT (18.4241 -33.9249),14636,0,1,1,0,0.3181818181818182,0.14545454545454545,Positive
162,"Dear Dj Cyril Ramaphosa 
On this date I pray that you make it trough this set up dj Jacob zuma put you up for 
Yours 
Free education student",2017-12-17,POINT (28.036746899999994 -26.5205765),818,0,0,0,0,0.3238095238095238,-0.021428571428571432,Negative
164,@NomsaMadida Luckily enough theres no school fees for higher education 🙌🏾🙌🏾🙌🏾🙌🏾,2017-12-17,POINT (27.87429235 -26.14271175),445,0,0,0,0,1.0,0.25,Positive
165,Free education at last.The doors of education will be open for everyone.Children from poor background will have access to Universities without paying.,2017-12-17,POINT (18.6858266 -34.03967155),16,0,0,0,0,0.5,0.5,Positive
166,"Adam Habib: Mr Zuma you need to clarify how the financing of free education will work. clarify with university stakeholders. #ANC54 #FreeEducation #FeesMustFall #ANCConference 

Jacob Zuma: be like 😔 😢 😭 😂 👇 👇 https://t.co/JeCCp7vB46",2017-12-17,POINT (28.184066 -25.75260515),1836379,36,14,87,3,0.7,0.05000000000000002,Positive
167,Wrong argument.Quality of education has nothing to do with funding of education.Conservative Black commentators mixing the two.Zuma has promise the poor student free resource not telling it to become resourceful.That is the role of educator/parent. https://t.co/kfFktBQmAK,2017-12-17,POINT (18.4241 -33.9249),9123,4,0,5,0,0.4,-0.05,Negative
168,@ElvisPresslin Never forget that the ANC's Bantu Education leaves only 15% of black university students capable of graduating. @ElvisPresslin #AMLive @graemebloch @AdHabb,2017-12-17,POINT (27.968098050000002 -26.276138500000002),710,0,0,0,0,0.5599999999999999,0.27999999999999997,Positive
169,That notion of free education from JZ yesterday it will put massive pressure on the Universities next year🙌cos they know that economy still on its knees and Guptas ate all our money😈,2017-12-17,POINT (28.184066 -25.75260515),11552,0,0,0,0,0.5880952380952381,-0.10595238095238096,Negative
170,I never had ambitions for education beyond matric.Biggest obstacle the cost of university education .In real terms always been expensive.Pres Zuma eased this burden for many students.Saddens me to see Black presenters most vocal opponents of free education.@CapeTalk @eNCA,2017-12-17,POINT (18.4241 -33.9249),9123,15,4,28,0,0.0,0.0,Neutral
171,You should go claim refund from your school for subjecting you to this warped logic as education. https://t.co/8J0DvtCpWv,2017-12-17,POINT (28.1193199 -25.6469174),116,0,0,0,0,0.7333333333333333,-0.05999999999999996,Negative
172,"Poor students, does this mean everyone who from primary school children to tertiary standards, Government failed to mention all schools, colleges and other tertiary standards, every child has the right for better education, and training purposes. South Africa Government failed. https://t.co/DfaF2YKPVR",2017-12-17,POINT (29.229650499999998 -25.89503295),905,0,0,0,0,0.5770833333333334,-0.07291666666666666,Negative
173,"I was a private school kid surrounded by people who barely had a formal education and I can proudly say we developed friendships. Be diverse in who you associate with, you never know what you might learn.",2017-12-16,POINT (18.4241 -33.9249),566,1,0,1,0,0.0,0.0,Neutral
174,There isn't free education at primary level education. Many village schools still struggle with resources because without  school fees they can't even buy detergents for cleaning classrooms. Girl child still use pit toilets which are  unsanitary @ANN7tv,2017-12-16,POINT (28.184066 -25.75260515),511,0,0,1,0,0.6666666666666666,0.21666666666666667,Positive
175,@maggsnaidu Awesome news. We need more teachers like this who see it as a calling and not as a job. Our kids need to be inspired. I was a disastrous student who fortunately had a teacher in matric who inspired me and changed my life. They are so vital and important. Chris Knutsen. RIP.,2017-12-16,POINT (18.407350299999997 -34.1319587),2085,3,0,8,0,0.4,0.2,Positive
176,"@DHET 
@DYSATeam

#RealRights
#UniversallyDesigned student accommodation
#Access4All... also for students with disabilities https://t.co/HxQtQTfrv5",2017-12-16,POINT (28.184066 -25.75260515),3098,0,0,0,0,0.3,0.2,Positive
177,"Januaries are always chaotic with Student registration. 

Wait as the Media spins that chaos next year as a product of President Zuma’s today announcement. 

Save this because I will remind everyone about it.",2017-12-16,POINT (28.1361401 -25.860880649999995),41617,23,4,22,2,0.5533333333333335,0.36,Positive
178,"A multi-university team, including members from UCT’s Department of Information Systems won first prize at the Hub for Education on ICT for Sustainability (HEdIS) Summer School for their rainwater harvesting solution that includes a Raspberry Pi device.

https://t.co/ewOElnw5Qf",2017-12-16,POINT (18.4241 -33.9249),153,1,0,2,0,0.6666666666666666,0.21666666666666667,Positive
179,"I support #FreeEducation 

Bread used to cost R5.00 now its up to R10.00 

Some of us work our butts off day and night just to pay off school fees. Stop assuming the world owes you something go out there and get it.",2017-12-16,POINT (28.184066 -25.75260515),55433,0,0,0,0,0.10000000000000002,0.0,Neutral
180,"Me: I’d like to register please 
Uct: but you have outstanding fees 
Me: oh you haven’t heard ? We have free education now 
Uct: uhm i don’t think it works like that",2017-12-16,POINT (18.6333173 -33.8902748),4600,3,0,12,1,0.7,0.0,Neutral
181,Education was always a priority for Jacob Zuma the activist.As President he has achieved more than both Nelson Mandela and Thabo Mbeki both trapped in austerity programmes.Establishing  three new universities one in Northern Cape among others. #ANC54,2017-12-16,POINT (18.4241 -33.9249),9123,49,7,63,2,0.7,0.037500000000000006,Positive
182,"Given how poor the public school education system is, the below 60s marks achieved in HS were not really helping them, anyway. At least now, if the system forces them to get higher marks, they'll start working a bit harder &amp; have a better chance of surviving at Uni. https://t.co/VDF2nMMJnY",2017-12-16,POINT (18.4241 -33.9249),813,0,0,0,0,0.8,0.4,Positive
